time,logger,level,database,message,exception
2013-09-14 14:37:59.7937,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,EmberTinkererDB,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000: (Raven/Hilo/projects),
2013-09-14 14:37:59.7937,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/projects,
2013-09-14 14:37:59.7937,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,EmberTinkererDB,"After read triggers executed, 1 documents remained",
2013-09-14 14:37:59.7937,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,EmberTinkererDB,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0000-0000-000000000000: (Raven/Hilo/projects)",
2013-09-14 14:37:59.7937,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/projects),
2013-09-14 14:37:59.7937,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByEntityName,
2013-09-14 14:37:59.7937,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-000000000001 for Raven/DocumentsByEntityName",
2013-09-14 14:37:59.7937,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 3 because: WORK BY IndexingExecuter,
2013-09-14 14:37:59.7937,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2013-09-14 14:37:59.7937,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 3, for: IndexingExecuter, will wait for additional work",
2013-09-14 14:37:59.7937,Raven.Database.Server.HttpServer,Debug,,Request #  30: PUT     -    14 ms - EmberTinkererDB - 201 - /docs/Raven/Hilo/projects,
2013-09-14 14:37:59.8517,Raven.Database.DocumentDatabase,Debug,EmberTinkererDB,Put document projects/1 with etag 01000000-0000-0001-0000-000000000002,
2013-09-14 14:37:59.8517,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,Incremented work counter to 4 because: PUT projects/1,
2013-09-14 14:37:59.8517,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2013-09-14 14:37:59.8517,Raven.Database.Server.HttpServer,Debug,,Request #  31: POST    -    20 ms - EmberTinkererDB - 200 - /bulk_docs,
2013-09-14 14:37:59.8517,Raven.Database.Server.HttpServer,Debug,,"	PUT projects/1
",
2013-09-14 14:37:59.8767,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-000000000001: (projects/1),
2013-09-14 14:37:59.8767,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-09-14 14:37:59.8767,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,EmberTinkererDB,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-000000000001: (projects/1)",
2013-09-14 14:37:59.8767,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (projects/1),
2013-09-14 14:37:59.9677,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on projects/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: projects/1
	Tag I-: Projects
	LastModified I-: 2013-09-14T19:37:59.8517168Z
",
2013-09-14 14:38:00.1907,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-09-14 14:38:00.1907,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-000000000002 for Raven/DocumentsByEntityName",
2013-09-14 14:38:00.1907,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 5 because: WORK BY IndexingExecuter,
2013-09-14 14:38:00.1907,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2013-09-14 14:38:00.1907,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 5, for: IndexingExecuter, will wait for additional work",
2013-09-14 14:38:02.5318,Raven.Database.Indexing.Index.Querying,Debug,EmberTinkererDB,Issuing query on index Raven/DocumentsByEntityName for: Tag:Projects,
2013-09-14 14:38:02.5928,Raven.Database.Server.HttpServer,Debug,,Request #  32: GET     -    62 ms - EmberTinkererDB - 200 - /indexes/dynamic/Projects?&pageSize=128,
2013-09-14 14:38:02.5928,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Projects
	Time: 60 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-14 14:38:14.1345,Raven.Database.DocumentDatabase,Debug,EmberTinkererDB,Put document project/1 with etag 01000000-0000-0001-0000-000000000003,
2013-09-14 14:38:14.1405,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,Incremented work counter to 6 because: PUT project/1,
2013-09-14 14:38:14.1405,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2013-09-14 14:38:14.1405,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-000000000002: (project/1),
2013-09-14 14:38:14.1405,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-09-14 14:38:14.1405,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,EmberTinkererDB,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-000000000002: (project/1)",
2013-09-14 14:38:14.1405,Raven.Database.Server.HttpServer,Debug,,Request #  33: POST    -    11 ms - EmberTinkererDB - 200 - /bulk_docs,
2013-09-14 14:38:14.1405,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (project/1),
2013-09-14 14:38:14.1405,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on project/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: project/1
	Tag I-: Projects
	LastModified I-: 2013-09-14T19:38:14.1345337Z
",
2013-09-14 14:38:14.1405,Raven.Database.Server.HttpServer,Debug,,"	PUT project/1
",
2013-09-14 14:38:14.1625,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-09-14 14:38:14.1625,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-000000000003 for Raven/DocumentsByEntityName",
2013-09-14 14:38:14.1625,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 7 because: WORK BY IndexingExecuter,
2013-09-14 14:38:14.1625,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2013-09-14 14:38:14.1625,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 7, for: IndexingExecuter, will wait for additional work",
2013-09-14 14:38:19.5198,Raven.Database.Indexing.Index.Querying,Debug,EmberTinkererDB,Issuing query on index Raven/DocumentsByEntityName for: Tag:Projects,
2013-09-14 14:38:19.5198,Raven.Database.Server.HttpServer,Debug,,Request #  34: GET     -     4 ms - EmberTinkererDB - 200 - /indexes/dynamic/Projects?&pageSize=128,
